LinkId,NetworkId,DataSourceId,Ts,Aggregation,InFlow,OutFlow,Density,Occupancy,Speed,InFlowWorst,OutFlowWorst,DensityWorst,OccupancyWorst,SpeedWorst,FreeFlowSpeed,CongestionWaveSpeed,Capacity,JamDensity,CapacityDrop,StdDeviationCapacity
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 21:15:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 21:30:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 21:45:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 22:00:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 22:15:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 22:30:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 22:45:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 23:00:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 23:15:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 23:30:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 23:45:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-12 00:00:00.0,15min,24.9999999999999537,24.9999999999991224,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
406829d8-024b-4ae7-85b1-6a59627528a7,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-12 00:15:00.0,15min,8.3333333333333179,8.3333333333330408,9.0971022336890587,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 00:15:00.0,15min,79.3973818757268857,46.5216686787643815,10.8524579326276461,null,null,null,null,null,null,null,null,null,null,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 00:30:00.0,15min,124.9999999011137887,74.9999999999997441,57.9034908797426505,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 00:45:00.0,15min,97.7005513764682120,74.9999999999997441,99.5130244997780692,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 01:00:00.0,15min,75.3274611874319005,74.9999999999997441,105.8362254782339798,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 01:15:00.0,15min,75.0032428829667771,74.9999999999997441,105.9063000834456668,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 01:30:00.0,15min,75.0000321146147967,74.9999999999997441,105.9069940397139551,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 01:45:00.0,15min,75.0000003180344200,74.9999999999997441,105.9070009120367074,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 02:00:00.0,15min,75.0000000031495978,74.9999999999997441,105.9070009800940634,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 02:15:00.0,15min,75.0000000000322266,74.9999999999997441,105.9070009807677336,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 02:30:00.0,15min,75.0000000000061106,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 02:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 03:00:00.0,15min,75.0000000000061141,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 03:15:00.0,15min,75.0000000000061106,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 03:30:00.0,15min,75.0000000000061106,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 03:45:00.0,15min,75.0000000000061106,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 04:00:00.0,15min,75.0000000000061106,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 04:15:00.0,15min,75.0000000000061106,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 04:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 04:45:00.0,15min,75.0000000000061141,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 05:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 05:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 05:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 05:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 06:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 06:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 06:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 06:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 07:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 07:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 07:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 07:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 08:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 08:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 08:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 08:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 09:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 09:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 09:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 09:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 10:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 10:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 10:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 10:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 11:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 11:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 11:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 11:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 12:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 12:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 12:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 12:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 13:00:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 13:15:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 13:30:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
7e859fb7-bbbf-4fc7-bff0-31651af3d6d3,c87b9ab7-b33b-4288-b0a8-16a6810cbe54,764ba409-5255-494c-9aac-036dc970126c,2012-07-11 13:45:00.0,15min,75.0000000000061071,74.9999999999997441,105.9070009807730485,null,null,null,null,null,null,null,60.0000000000000000,null,1800.0000000000000000,null,null,null
